timestep,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,eta_0,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6,eta_7,eta_8,eta_9,eta_10,eta_11,eta_12,eta_13,eta_14,eta_15,eta_16,eta_17,eta_18,eta_19,eta_20,eta_21,eta_22,eta_23,eta_24,eta_25,eta_26,eta_27
10,-0.0161591361286012,0.0599522578939966,0.0589019846591555,0.0855591122616441,-0.0402628521930388,0.058378270164297,-0.0846424915754413,-0.0711244383235126,0.0552058275811304,0.999999990292011,2.75728303585511e-05,-1.27581037236845e-06,0.000146139863987454,-5.94832768373564e-06,-1.83041219015787e-05,0.0519978341567527,-0.0592466096391581,-0.00961622335013764,0.00623876392139647,0.0750000000008119,0.074999999999828,0.0467279108637434,-0.0750000000004266,-0.075000000000875,-0.0465316878098833,0.0316251027783529,0.00918296907546986,0.485126843692943,-0.0106795582205073,-0.0288564489789866,0.000668627982246109,0.0199419302997564,-0.289684112563075,0.161586394656339,0.173642592187453,-0.0782486880216062,0.149999999797012,-0.0331498179737144,-0.0393617414186333,0.199416823060413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02639156935192,0,0,0,1.16075334258422,0,1.32882951175531,0,0.0415779845768086,0,0,0,0,0.136223290533342,0.275170687458522,0.371446142160047,0.0399478358318177,1.1942929819503,1.13292541310701,1.03773537519937,1.28948301985793,1.29036079546943,1.60578407873859,1.39481295922565,1.50133191498237,0.0554631174965351,0.257285867219658,0,0,0.266635158360281,0.0587481388231984,0.000857790997978361,0,0,0,0.180377915908893,0,0.215083327695253,0,0.186695072142535,0.0355845637108903
11,-0.0157440525332257,0.0593921860178119,0.058652286519494,0.0873138496930334,-0.0405232850402743,0.0588485184050385,-0.0837400230912637,-0.0704089350623721,0.0541937957984123,0.999998099054326,6.24480613944738e-06,1.0286568694322e-06,0.00195787380363246,-0.000101895490208438,-0.000545007222302565,0.0519976378524742,0.074999999998687,-0.0292755238101578,-0.0267393883426204,0.0749999999668029,-0.074999999999745,0.000527913422151845,0.0750000000270074,0.0750000000149054,-0.0499999999999975,-0.00282530342109503,-0.00105228457725914,0.0237162077640383,0.00406347108783834,-0.02652992544847,4.92733319819918e-05,-0.123180274045797,-0.295157859407495,0.192844826820647,0.219144351912257,0.0781353041668864,0.149999999964533,-0.175159494683141,-0.190034363843505,0.193209333225008,0,1.2623614294354,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08566927090377,0,0,0,1.18348629095009,0,1.3906830422216,0,0.000889463833069259,0,0,0,0,0.0385893250383692,0,0.131152733058574,0.26616472040995,1.11399668109302,1.36466926206193,1.1947071378087,1.28395880534625,1.23744835937058,1.54989833539412,1.34175945652815,1.44558723823656,0.0553460282643709,0.25409745894172,0,0,0.256461257237142,0.0522318193836294,0.0139382570523005,0,0,0,0.18587039519672,0,0.208748869898624,0,0.186030433641684,0.0567518646387808
12,-0.0169403215241527,0.0580822689461268,0.0582184047549756,0.0889807270286038,-0.0420539691673783,0.0583947666858528,-0.0818200648370912,-0.0685656455028891,0.0531855063063011,0.999976951544763,8.59679442321355e-06,-7.02821704082065e-07,0.00680343954445715,-0.000236464371891346,-0.00168762966535475,0.051997362246371,-0.0750000000000014,-0.0750000000000024,-0.0257428404225638,0.0750000000000012,-0.074999999999998,-0.0456720857477485,0.0750000000000005,0.0749999999999994,-0.05,0.00272134543396143,-0.00153340640699017,0.803098525193991,-0.0200607480538906,-0.0773250096463202,-2.94115424693707e-05,0.0388740103852479,-0.0702876701380232,0.192321181191191,0.222118228491842,0.0856687686205212,0.163597459512837,-0.111870959130035,-0.131100006468949,0.201861629778604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02708884202608,0,0,0,1.12198288082557,0,0,0,0.0154020692436515,0,0,0,0.159739291954565,0.0474378556256786,0.377602548523568,0.143843402982253,0.281197001166993,1.17493735358652,1.42425887444614,1.24647711842722,1.35271910960544,1.08750201107371,1.40550755925015,1.19656062245212,1.29644894787174,0.0542614886220939,0.256774823508618,0,0,0.264059449019099,0.0410456004783083,0.00865662307773844,0,0,0.398869371870667,0.184439323294827,0,0.214652756510945,0,0.189069983889166,0
13,-0.0168895095536746,0.0591845050129943,0.0573364896868079,0.0908361286255198,-0.043232274350787,0.0579567935074663,-0.0799630971976475,-0.0668709560107359,0.0522418074235794,0.999938044038157,7.54150692587826e-06,-2.55737785314401e-06,0.0111449866788417,-0.000567938148190081,-0.00270608753651911,0.0519974234149421,0.074999999992956,0.0750000000281726,-0.0499999999996112,0.0749999998581551,-0.0429905364829511,0.00163823386349103,0.075000000174823,0.0750000000769741,-0.0443978845027584,2.6216708405544e-05,-0.00029104893574526,0.14531382726356,-0.0102630936851296,-0.0234135706284592,-2.63302698709531e-06,-0.112302204583026,-0.399999983246874,0.216382495012378,0.266354774405445,0.0628830762194939,0.149999988315708,-0.135052116925883,-0.147040580360123,0.202181117781803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06131416242228,0,0,0,1.14451209540476,0,0,0,0.0902149899308132,0,0,0,0.110661369323362,0.084883131470946,0.404829138347094,0.180710991438826,0.309001278379218,1.25390540131534,1.50611217715392,1.33790980692639,1.42210777154288,0.984785120348983,1.28460062715546,1.08825102312199,1.18113472438244,0.0421221049331734,0.248835049686266,0,0,0.241564672018934,0.041986718147978,0.00592501732996916,0,0,0.410021345774746,0.186479588047531,0,0.202803011980521,0,0.186865124019433,0
14,-0.0153858291119142,0.0607797500489132,0.0562879796024406,0.092700013526885,-0.0438869196782487,0.0580833239821317,-0.0781165613406169,-0.0652017141280756,0.0514265484064578,0.999934991358242,-7.59087397580221e-07,5.61366664102713e-07,0.0114156394354925,-0.000615788592867131,-0.00280424361517229,0.0519974246987296,0.0750000003164047,0.0749999999087547,-0.0500000002992798,0.0750000001267179,-0.022576075475694,0.0109681400708364,0.0749999998719413,0.0749999999373411,-0.037164199942552,0.0025663429211955,-0.0014289513216999,4.173717359373e-08,-7.02045931490439e-05,-0.000127795781431239,7.07872376697535e-07,0.00436262874090116,-0.345833984719003,0.149999822031289,0.290872885409186,-0.0271575024595944,0.150000008619014,0.164722480600273,0.0721372748820415,0.196345248027291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152588385107037,0,0,0,0,0.0840216375350622,0.45333871588873,0.222718289051394,0.314642064372389,1.30860390525233,1.60136662144031,1.4102388742174,1.49973165247524,0.865483801637544,1.20682006259942,0.993501085459011,1.07880277877795,0,0.258168053614778,0,0.542412083135122,0.231394967127351,0,0,0.506181384923657,0,0.461350303373528,0.216060563867242,0,0.224114796261073,0,0.197730857726144,0
15,-0.0162788864421563,0.0598847796712409,0.0558286653791651,0.0945063306835046,-0.042938424301264,0.0581836239414703,-0.0785613244861286,-0.065863769999203,0.0511239837972127,0.999934988773045,-8.91333081326653e-09,1.95676461451958e-10,0.0114156370764938,-0.000615849115671966,-0.00280432542279098,0.051997424716088,-0.0750000001100723,-0.0749999983250155,0.00379993972352308,0.0749999971710393,0.0749999998485198,-0.000878808324914547,-0.0749999990940927,-0.0749999999038536,0.00668862688764046,-0.000142942203395092,9.21323081831699e-05,-6.32422799957321e-10,4.79989512564296e-06,7.505657431908e-06,5.19684415831735e-09,-0.010227743856821,-0.176881780860484,0.162706921952365,0.334111579354699,-0.0295761608674203,0.162272362909322,0.132031334011767,0.0429862903986271,0.193729616924655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944960532016314,0,1.24567621145523,0,0,0,1.13686406275622,0,0.92582368976401,0,0.287324766044991,0,0,0,0.100341594887089,0.109638464857836,0.389670567346792,0.188056308107313,0.311252724097312,1.41441634870091,1.65284196197672,1.47659265496545,1.59066565571217,0.935552667469348,1.24430351241049,1.0554007883486,1.12445539153124,0.0497037312693616,0,0,0,0.230900980712603,0.0253642871349146,0.0281720013238029,0,0,0,0.207337782250779,0,0.198681600112881,0,0.191258486092977,0
16,-0.0158538783550806,0.0580250739636304,0.0554403558257383,0.0962838183267133,-0.0427217059938964,0.0577017369326405,-0.0777412178141846,-0.0652203657833658,0.0513014449257185,0.999934991396304,1.88141771075407e-09,-5.47750328177093e-10,0.0114156384094555,-0.000615847472184717,-0.00280432166926015,0.0519974249619364,0.0750000006133145,-0.0750000018596906,-0.0424000671094318,0.0750000001590015,-0.0526903670331193,-0.0470788830675567,0.0749999996895071,0.0749999997192066,0.0110357110557964,2.99645551970781e-06,-2.3524576790124e-06,-6.86347647767535e-11,-1.31077803985742e-07,-1.62770264432498e-07,-8.47628906155248e-10,-0.0205538941114153,0.0357656840187916,0.149999109532636,0.325047624595387,0.00459246988835437,0.20889592535706,0.279801594538303,0.098422354163556,0.183977955823037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351959078663505,0,0,0,0,0,0.368764962825426,0.142044458307829,0.226691559542176,1.4233547629412,1.7296913428525,1.51375313092019,1.63929297487351,0.873026333454553,1.23270497301655,1.01801163855823,1.08771966791287,0,0.250597374675874,0,0.539546162496211,0.233299435900331,0,0,0.486212163819522,0,0.26048105585908,0.234456983376098,0,0.230140645819739,0,0.206265702617223,0
17,-0.0165848136643558,0.056565117177974,0.0551485991875071,0.0981249252085046,-0.0422026736309975,0.0568253512002573,-0.0774342275437474,-0.0656540481716693,0.0515739238719299,0.999916239200389,1.19997502597336e-05,-1.05778255634357e-06,0.0129559228438301,-0.000702841548925356,-0.00302448136445502,0.0519976247826076,-0.0750000000190048,-0.0545508791164135,0.012409392265074,0.0750000015660123,0.0749999999511267,-0.0405920029991916,-0.0437074011560631,-0.0750000008319627,0.0161865225089908,0.0237194540846885,0.00988944977158637,0.495282724912594,-0.0161077628691156,-0.0381794551990512,0.000293249203159112,0.0891155177893713,0.0378178843816278,0.149999055485313,0.298970266652559,-0.0843619273348825,0.178064612463288,0.289853167245787,0.17917028861111,0.204113118479563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83530832241704,0,0,0,0.893532488395956,0,0,0,0.256343670736153,0,0,0,0.175880422133431,0,0.348278916382353,0.126771107312076,0.220225577493813,1.5022722010031,1.77388736313258,1.58064169439861,1.69551786973708,0.851465923360346,1.20087483243032,0.985574193654178,1.06676656213649,0.0109481886568487,0.230491315746612,0,0,0.252270119138489,0,0,0,0,0.228076496088097,0.209423112596022,0,0.237896485070673,0,0.210642861196414,0
18,-0.0162274565833285,0.0568413681665967,0.0548562258359117,0.100044883872245,-0.0420081640903399,0.0559616885656451,-0.0759865391513955,-0.0648879190723203,0.0515952050204241,0.999877816039058,2.99157904894379e-06,-3.96367123538705e-06,0.0156444507232022,-0.000953781927880356,-0.0034781786239747,0.0519974249353576,0.0750000000870985,0.0590364832580789,-0.037674848996539,0.0750000022266267,-0.0548975860475354,-0.0457484794329306,0.0749999976762696,0.0749999989902042,-0.0139080002215857,-0.0124152060694367,0.011064239558268,2.24881643216738e-06,0.00054394814373755,0.000621322387120205,4.85703217135299e-06,-0.0051527190873001,-0.0583132589708571,0.149999133454124,0.241566968284488,0.00046622775244315,0.207894174567541,0.280131701071934,0.0975337770265181,0.193511298698704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348865302277174,0,0,0,0,0,0.359027519762364,0.131609729747274,0.213839145778667,1.53907730951212,1.84763012182616,1.62844185393961,1.75826557739867,0.788141799871033,1.13891245663609,0.920099590379776,1.00695466612735,0,0.248576837274114,0,0.541241416882502,0.23397018000806,0,0,0.486108094837069,0,0.267063368010169,0.239086338639718,0,0.235793942470624,0,0.214374885187709,0
19,-0.0169499042379016,0.0558420457734771,0.0546340417601103,0.101751437613436,-0.0415020088848109,0.0550976275259372,-0.0753745196680672,-0.0652085961173094,0.0514066247558928,0.999856905959731,4.2620119946779e-06,2.1715033290061e-06,0.0169293211840028,-0.00101725029842102,-0.0036526742770777,0.0519975527401034,-0.0749999998490287,-0.0750000032023287,0.0138004958102348,0.0750000037523667,0.0750000000933872,-0.0406826980018443,-0.0133567017204066,-0.0750000008638284,-0.00499449697617829,-0.0185568206350074,-0.0124650969512624,0.444061900482825,-0.014599213668585,-0.0342368460114818,-6.12313141750488e-06,0.0872046358194241,0.132049475585449,0.149999125912353,0.205403868351449,-0.0806928124151634,0.17894269834213,0.282930648519018,0.187337371808735,0.215503744092702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85208515460928,0,0,0,0.896418103454949,0,0,0,0.253513584000033,0,0,0,0.16647765318519,0,0.344791362235979,0.124384840312757,0.217042642341539,1.61701941254687,1.89720965062347,1.6964960847018,1.81773297846854,0.76470121526618,1.09943959448154,0.885001166804341,0.979139642943369,0,0.234712934490561,0,0,0.248428573652142,0,0,0,0,0.242483139913842,0.218081202280777,0,0.239736983732838,0,0.219158950439011,0
