timestep,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,eta_0,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6,eta_7,eta_8,eta_9,eta_10,eta_11,eta_12,eta_13,eta_14,eta_15,eta_16,eta_17,eta_18,eta_19,eta_20,eta_21,eta_22,eta_23,eta_24,eta_25,eta_26,eta_27
10,-0.0139676883472516,0.054936836395508,0.0417129716070376,0.081357013969229,-0.0685531923697677,0.0410724054874449,-0.0525457675353859,-0.0433078451327429,0.04393260646319,0.999127501622166,3.6279441009188e-06,3.2608836989156e-06,0.0417887517767026,0.00434427564771074,-0.00373729184485145,0.0519973353951486,-0.0749999913940767,-0.0712677495311252,-0.0238906532635215,-0.0750000025486109,0.0329858473434958,-0.0390849467859391,0.0749999981947915,0.0690176122255892,-0.0500000002743328,-0.00319540621400019,-0.000108358577480989,1.00941877131545,0.0546845631095685,-0.045835513485572,-2.9086224855443e-05,-0.131679359894067,-0.00578533607613885,0.249999889597341,-0.0847740945070708,0.384984445331235,0.249999338362595,0.204409246366004,-0.129054067902339,0.249999886958268,0,1.32946303382437,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61733660038346,0,0,0,1.41370244478286,0,1.71231904862158,0,0,1.13939748884896,0,1.16831776009921,0,0,0,0.075828979834335,0.352380356420149,0.645989299373438,1.27245925998401,0.851670739935017,1.06677781942243,0.264968260995066,0.708125772427127,0.390885397083762,0.582208636338423,0.249981221221795,0.596713211171644,0.252361109128107,0,0.540863010491181,0.192122070179091,0.230749069996238,0,0.0349411153401701,0,0.467577240160904,0.114076679080275,0,0.0948450122872339,0,0
11,-0.0157261106631312,0.0533282064631283,0.0411581884739202,0.0795943689541652,-0.0671236436649522,0.0401837577877081,-0.0508175468231073,-0.0420522152379851,0.0429006925561388,0.998602699051839,3.18095115888013e-06,4.75141330935815e-06,0.0528709086120983,0.00555134533733303,-0.00474544179387153,0.0519973617688321,-0.0749999989462821,-0.0750000006040971,-0.0326341489673354,-0.0749999965506352,0.0750000018065755,-0.049726428558126,0.0749999990885462,0.0585285258905381,-0.0500000000282496,-0.00551042834279764,-0.00954283818721637,1.14469691473563,0.062952049252106,-0.0503217312235036,-9.07998291011325e-05,-0.108858592756717,-0.0402430754200108,0.250000037488123,-0.26319495313938,0.400000744563557,0.24999981056741,0.260557293162553,-0.148538255317596,0.249999988358203,0,1.33601938075433,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58774945020403,0,0,0,1.34297695037131,0,1.70767818311086,0,0,1.10122221968216,0,1.18465603997958,0,0,0,0.0942328142863797,0.36281760142388,0.562667828380734,1.16131712987247,0.763540369409584,0.96044458884361,0.219034670959324,0.637522504037416,0.335022063323935,0.521535111672811,0.248826468343485,0.576398074618192,0.240480309769569,0,0.523293560523419,0.173786992993056,0.218064675520407,0,0.00684093043595575,0,0.45546803666985,0.122653965072595,0,0.0918926124473314,0,0
12,-0.0174677240625473,0.0516443187969658,0.0405669559983846,0.0778210354320504,-0.0654203062093431,0.0402161305278038,-0.0492114170624302,-0.040644870766294,0.0418764498404087,0.997956041525993,2.52131571670735e-06,4.36982283379698e-06,0.0639299374785457,0.00678597020882999,-0.00572499953128021,0.0519973443151005,-0.0749999936857987,-0.0750000000880321,-0.0274182570767348,-0.0749999897586306,0.0750000047280676,0.0282136612112305,0.0750000014506849,0.0749185688781246,-0.0500000008142936,-0.00643982742751654,-0.00363498399444007,1.11341750450206,0.0638535488586869,-0.0475159610260958,-4.14243620477177e-05,-0.114714553168882,-0.014168296936225,0.249999682793969,-0.161677569580654,0.400001983588947,0.250000174449202,0.0893121063858927,-0.127817763774178,0.249999664543687,0,1.31824373061531,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6226388081691,0,0,0,1.34032152776869,0,1.77382005275097,0,0,1.04146195443642,0,1.18443972710295,0,0,0,0.0888179535089633,0.350946336434075,0.544499968496811,1.0941120540135,0.729515930805075,0.909096091705233,0.149829967840169,0.56048797158375,0.262407197903172,0.447910741520748,0.25492813475984,0.580894118790869,0.240317343556352,0,0.511325648092386,0.177235366497998,0.214201601418163,0,0,0,0.447258675912736,0.14239004824786,0,0.101663982338922,0,0
13,-0.0191938752581951,0.0499409389370303,0.0400001290476302,0.0759654439690569,-0.063598334441901,0.0403160916839371,-0.047677254478507,-0.0395263846489853,0.0408667838710931,0.997212219588044,3.10875489312946e-06,4.47599241101834e-06,0.0746435809397712,0.00804273597156756,-0.0066298932893934,0.0519973442857931,-0.0749999995890206,-0.0749999995716755,-0.00129483198427275,-0.0749999949681085,0.0750000037247458,-0.0179863601909525,0.0750000003466937,0.0354636364054223,-0.0500000001690897,-0.00683838242667161,-0.000859985635224598,1.04947866061256,0.0629262312501225,-0.0434770522487696,5.1846172747121e-05,-0.0980803320915436,-0.0410179982310607,0.250000188885817,-0.270792274783903,0.400001532571588,0.250000039575216,0.0824134785014627,-0.1550930330188,0.24999993092566,0,1.33225009195076,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60051913028459,0,0,0,1.28849967685858,0,1.78426131923551,0,0,0.996538995567259,0,1.19386930294515,0,0,0,0.108190306257507,0.346604686958432,0.445423181360566,0.962645803499598,0.60255962302981,0.805509361830355,0.124917027661393,0.494510982462736,0.216416576587185,0.403011433536963,0.261664525816772,0.573492574117858,0.239929454922764,0,0.504041304722589,0.176877769853343,0.214580460859276,0,0,0,0.433483490102308,0.149790061860713,0,0.102706501023034,0,0
14,-0.0208758864690679,0.0481179129673614,0.0399999996536303,0.0740454852121818,-0.0616783579635172,0.0399999949353287,-0.0462090228070685,-0.038572373576343,0.0399999996355668,0.996335245769497,2.53243242982049e-06,4.87909881623677e-06,0.0855602326754824,0.00931075972160354,-0.00754353731552994,0.0519974034330695,-0.0750000015023621,-0.0750000002086332,1.57038042970949e-10,-0.0749999951715702,0.075000003142845,2.5506540652963e-11,0.0699865557169276,0.057441622637485,4.9336811055158e-10,-0.00868325751903472,0.0038076922311408,1.0980047078003,0.0641624832461735,-0.0448219591686028,-5.44557591315618e-05,-0.0901936891204738,-0.0266652423721462,0.250000183537567,-0.253222516395914,0.400001290684757,0.250000010702552,-0.0178044982696749,-0.174800833015551,0.250000208290918,0,1.31354405526122,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58722187735371,0,0,0,1.25058308599295,0,1.78439072860243,0,0,0.934129623375762,0,1.15146531353395,0,0,0,0.109662021412945,0.340508598261606,0.36423154602601,0.841505989845935,0.508028711837011,0.697708824034931,0.0543672296801325,0.437309876452001,0.184447986900361,0.332347505110789,0.258383809748203,0.565095469961617,0.230558691545566,0,0.489875204157456,0.171931110275581,0.204616639028158,0,0,0,0.418621083152099,0.15632698852135,0,0.102560458781879,0,0
15,-0.0225726735547427,0.0465390721361881,0.0399999996430465,0.0723556772565286,-0.0598529566066566,0.0399999916110008,-0.0453088217332415,-0.0372585196224922,0.0399999996590596,0.995602726128172,4.17130741715155e-06,2.85714206060877e-06,0.0937018089605311,0.0102625571467228,-0.00829529741214117,0.0519974240895281,-0.0750000014049916,-0.0750000002516805,4.68759899305483e-10,-0.0749999962222382,0.0750000021994726,-1.98865949608882e-10,0.0235139473568659,0.0750000021205755,4.0613978108595e-10,-0.000168737244452471,0.00208442455876397,0.658869741839805,0.0334002490389975,-0.0393080719256955,-1.38308342447543e-06,-0.0769138887839733,-0.0355496085290117,0.250000195034984,-0.169239444599994,0.400000903801445,0.249999918259823,0.00217294643037009,-0.233073980736737,0.250000165183443,0,1.25381143943288,0,0,0,0,0,0,0,0,0,0,0,1.2433557233185,0,1.61712637979904,0,0,0,1.1662473577831,0,1.76143511685398,0,0,0,0,0,0,0,0,0.109638662906821,0.346167259399086,0.276757572741766,0.709493641079575,0.378778970404442,0.607472243416902,0,0.357448105739063,0.0725555357031742,0.282404860042747,0.254035998618774,0,0.195743399369648,0,0.520119099376544,0.183905950247517,0.214901732746111,0,0.0330258079715566,0,0.456574400487943,0.236946216906326,0.419838663234113,0.19781223735868,0.475732733864408,0.0568265882247597
16,-0.0241749988482534,0.0447659001598079,0.039999999630719,0.0707449293305146,-0.0580263278995575,0.0399999971641852,-0.0442807672735228,-0.0373694118438038,0.040371914034339,0.994746845706712,1.83679782307206e-05,2.94108387787341e-05,0.102391053770533,0.0111307916853931,-0.00915968106236176,0.051998586088259,-0.0749999999261254,-0.0750000001292425,-1.54413825693065e-08,-0.0346321967000022,0.0187295438205848,4.51257646532079e-09,0.0750000016140277,-0.07499999861922,0.0286606775530959,-0.0899491723279603,0.013039959951138,1.80854833361355,0.032458851716044,-0.0146769082919603,0.00129214049771338,-0.0676044671173812,-0.0142096568961114,0.250000199811812,-0.207432073985923,0.400000830202941,0.250000013942373,-0.146960669397085,-0.107013880195134,0.236307529390956,0,1.2146441688624,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51454973897749,0,0,0,1.15693278529263,0,1.71521817691955,0,0,0.83177911213294,0,1.08847720412208,0,0,0,0.104406991550053,0.314656990420269,0.224840381791507,0.655297927636712,0.347594061226648,0.532544248201571,0,0.328013412682316,0.120633627077273,0.245635305018624,0.236286532373322,0.550859828761059,0.196417214303067,0,0.459280048753851,0.145026319786778,0.169670066764337,0,0,0,0.398592374618321,0.161508902816245,0,0.0948932136081305,0,0
17,-0.0258637784984525,0.0434614443898186,0.0400000282187086,0.0695837343868796,-0.0565063946056881,0.0399999996621799,-0.0436584934054181,-0.0377134188792814,0.0404563451237951,0.992638149883464,-5.0100103656694e-07,2.61280516827806e-07,0.121146628056824,0.011286485929862,-0.00914565168641777,0.0519975025510365,-0.0749999898400158,-0.0518234069232603,7.92542601292883e-05,-0.0749999963654231,0.0749999928365476,1.30720278139744e-09,-0.00817580124877492,0.0423331291633333,-0.0187789482858572,0.0162184232527032,-0.00211221855116476,1.92754881399082,-0.0128848862523944,0.0133310938390628,-7.79151774351857e-05,-0.153677089355042,-0.0337557172117166,0.15000754231297,-0.136967431611725,0.280405002175989,0.203453014073954,-0.0204970849524316,0.091119914639425,0.159252232728094,0,0,0,0,0,0,0,0,0,0,0.127131049418475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96553928750184,0.142252040893473,0.368619810964222,0.4337804274256,0.995362385194961,0.605875781563489,0.823267031057068,0,0.339370498306119,0,0.234213360005118,0.203053202148357,0.640200074035041,0,1.26935438811173,0.988152183126193,0.0722985194537661,0.119764046646766,0.963566795925491,0,1.16339006354219,0.509361534090032,0.249170057854388,0.719489884251479,0.185302255262182,0.882188051273299,0
18,-0.027493208238767,0.0426553859433962,0.0402107766324827,0.0686082440268812,-0.0547461308409963,0.0404325403505337,-0.0439191939511839,-0.0387982761352903,0.0406102003239399,0.990408269977851,8.72277433243997e-07,1.84250902522829e-07,0.138202557655752,0.0109107507111539,-0.00879428952251292,0.0519978103722538,-0.0749999980794475,-0.0330785542431298,0.0160426227557293,-0.0271562028439687,0.0749999994929323,0.0375289785043183,-0.0178459313525024,-0.0749999974477955,0.0339011562770719,0.00712531930106751,-0.00322963429241249,1.58275440283696,-0.0248054691152853,0.0213410468353633,0.000159738399364535,-0.0126853716176944,-0.0772010414036291,0.243940237689452,-0.0562548082304457,0.399999790423668,0.234485105023901,-0.0168402566218364,-0.0740664884023439,0.234128146686687,0,1.07208502178849,0,0,0,0,0,0,0,0,0,0,0,1.06032381400561,0,1.50966090688599,1.03087788788367,0,0,1.15229782360493,0,1.40043402772403,0,0,0,0,0,0,0,0,0.101797625460264,0.24984376723979,0.311140330434868,0.661619221973216,0.36784577064094,0.604913781767145,0.00686752904841763,0.301652739258223,0.0853945125459788,0.226400119914957,0.206024010808803,0,0.00498503483723849,0,0,0.0251887097199591,0.0841987555315849,0,0,0,0.489222996270006,0.288404877529515,0.357776940262128,0.166579835752874,0.43137700716542,0
19,-0.0291020107767677,0.0419289765953271,0.0402246445431855,0.0684059002743998,-0.0531778685467022,0.0407423458724429,-0.0434572677408075,-0.0391950645565209,0.041053257526691,0.988407118356452,-1.59593531449201e-06,-3.04180529182041e-07,0.151857877470726,0.0104062193493436,-0.00853477561372695,0.0519968941413111,-0.0749999936329441,-0.0364174669681543,-0.000320593726445061,0.0146374185245115,0.0750000040573886,-0.000320856974527588,0.0636312037107841,0.0347722629336538,0.010521351742199,0.00266064928928245,0.00148194525414089,1.27121672880373,-0.0298468853413719,0.0088784458545134,-9.97465764554417e-05,-0.1175422676338,-0.0393713649376352,0.149998459216917,-0.0570495623706453,0.400001879759605,0.149999898937402,-0.0647445489785251,0.110500911262655,0.150000120026908,0,0,0,0,0,0,0,0,0,0,0.140380291801379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923486579782618,0.130854166518146,0.367308929827819,0,1.02662747914715,0.233702925361277,0.392532013698268,0,0.365594059244539,0,0.268492363605377,0.225505743976674,0.651006023007165,0.0393324387366763,1.26180578261111,0.992863791738105,0.0857668099244497,0.17368253101233,0.931258091415408,0,1.2033574743005,0.554252696526033,0.281689758391963,0.740116062390347,0.229866779335063,0.934415827692296,0
