timestep,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,eta_0,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6,eta_7,eta_8,eta_9,eta_10,eta_11,eta_12,eta_13,eta_14,eta_15,eta_16,eta_17,eta_18,eta_19,eta_20,eta_21,eta_22,eta_23,eta_24,eta_25,eta_26,eta_27
10,-0.0152432760703325,0.0599838612586938,0.0516549135486181,0.0803193777714426,-0.0454610767464019,0.0562821150238351,-0.086120158880413,-0.0696298067971628,0.051189103413672,0.999999999537665,3.74278702874575e-06,5.08819171815592e-07,1.9823080907391e-06,-3.87717023758813e-09,-6.99743105565951e-07,0.051997567582303,-0.00474042064295147,-0.0414639835309715,0.049999999999697,0.0750000001740146,0.0750000000063697,0.0500000001097974,-0.07500000022709,-0.0750000001144165,0.0242726994554281,0.0413649846756084,0.00676850155734949,0.0242316561256531,-3.52496730534031e-05,-0.00399339530256017,0.000897928391394153,0.0687089896078848,-0.243717018918886,0.202938428359352,0.0394846783093805,-0.0266641610564944,0.150772421158173,0.0116292644881902,0.0437605106488706,0.207590120862433,0.167820586042261,0,0.982341087207171,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0.400148965756375,0.01,0.01,0,0.01,0,0,0.01,0,0.01,0.0153415311090645,0.0116204657920709,0,0.5,0,0,0.929937158238676,0.871934171214517,0.767609153715797,1.03426217573739,1.31321575622067,1.61955213485458,1.41799538462241,1.51477250645284,0,0.5,0,0.581461304989076,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0,0
11,-0.0168729406117505,0.0587494810121407,0.0517167171340423,0.0819065688819078,-0.0439168702428487,0.0573061408344825,-0.0860600508756838,-0.0700133571666496,0.0512755078673075,0.999979789755009,7.51771607312063e-06,-2.40396281681812e-06,0.00637627037998632,-0.000357369758500881,-0.00103634044372043,0.0519974262323051,-0.0749999998429602,-0.0750000001995672,-0.0124719486035471,0.0750000003125405,0.0750000000108695,0.0500000000668277,0.0749999996257473,0.0360895243487102,-0.0154337102023597,-0.000122678338964554,0.0037168922387044,0.908703530309257,-0.030090868292062,-0.075948034106655,0.000144457615903496,-0.399999906625376,-0.400000118669851,0.150000001170918,0.06983692064569,0.0104073978625354,0.200353815206375,0.366630666362774,0.268330851145269,0.174356765504255,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.953227825530019,0,0.01,0.01,0,0.01,0.783048752691377,0.254909580260044,0.0639266348030377,0,0.01,0.152204517977512,0.0452421536737147,0,0.582897391924183,0,0,0.793997629258067,1.03233109999992,0.81202474116567,1.01430398809233,1.24854742764961,1.64396488872183,1.37595630266929,1.51655601370216,0.5,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.51093945692915,0,0,0
12,-0.0164129594442027,0.0571789200730456,0.0519844989716663,0.0837703659732291,-0.0437281710221213,0.057841831455169,-0.0869796371084443,-0.0711364372608804,0.0507658616836201,0.999931562705082,8.54081633627991e-06,7.0008122638594e-08,0.0117160846148083,-0.000734848458340449,-0.00246585430499337,0.0519975053423168,0.075000000000022,-0.0749999999999997,0.0342127872607841,0.0750000000000044,-0.0554776242128599,0.00380005553952342,-0.0749999999999927,-0.0750000000000008,-0.0354309642706747,0.000622638692794916,0.000160229046897286,0.277551399996713,-0.00551714669277603,-0.0755187321341553,3.39187701099289e-06,-0.399999999999987,-0.4,0.150000000000001,0.400000000000003,0.143752904253911,0.25,0.400000000000004,0.317347587477183,0.25,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.01,0.01,0,0.01,0.760541880917106,0,0.01,0.487361139000028,0.01,0,0.122366669883182,0,0.542040491790207,0,0,0.811380608856326,1.07825561461303,0.854464435263271,1.03517178820608,1.26233533036929,1.67820099912589,1.39680900270373,1.54372732679145,0,0.5,0,0.648901335369639,0.5,0,0,0.5,0,0,0.5,0,0,0,0.5,0
13,-0.0162469800714302,0.0576587776193657,0.0529185629763831,0.0855859939784184,-0.0441188640636555,0.0574535225752929,-0.0884841529839433,-0.0727321968533255,0.0497784648837862,0.999913864807668,8.14626628550515e-06,-9.11202521732116e-07,0.0131404825631549,-0.000816565541043347,-0.00339836297483433,0.0519974255530279,-0.0566012067174009,0.0750000000000014,0.0499999999999985,0.0749999999999977,0.0160506785450748,-0.0423999435319091,-0.0749999999999996,-0.0750000000000007,-0.0499999999999997,-2.71935770647066e-05,-0.000122628585467933,0.0343796836322978,-0.00223612062447774,-0.0169057844393035,3.48641190536944e-07,-0.0622466116617063,-0.193520049650283,0.249999999999999,0.399999999999999,0.0666416310874326,0.247698425389155,0.0941076738970427,-0.00830331555630893,0.25,0.01,1.03650086700463,0.20128486775548,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.832598785277066,0.464697745322639,0.01,0.01,0.936384540838971,0.01,0,0,0.01,0.657508144679459,0.01,0,0.0580984346175779,0,0,0,0.51261514369802,0.857520091659005,1.17478357588516,0.921860442660329,1.11044322488383,1.37696502402049,1.74121177211967,1.46484338550732,1.65333341063285,0,0.535908094377233,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.507481099708188,0
14,-0.018130131296284,0.0588453755090481,0.0534542501946485,0.0875059618245117,-0.0441735910482004,0.0568259951165517,-0.0872842447363903,-0.0715322457091523,0.0487299516347485,0.999913327744983,-3.77151079063574e-07,5.37947320493075e-08,0.013181296839531,-0.000823334917890544,-0.00344450106600807,0.0519974245265407,-0.0749999999096539,0.0438157877350844,0.00380000576256021,0.0749999951897288,-0.0213354318411973,-0.020462412377274,0.0749999980307179,0.074999997865036,-0.0500000007910634,-0.00214181120684966,0.000409429290723524,4.87343095996822e-09,2.16503488026377e-05,0.000114359376170483,2.57125956714391e-07,0.0168084800937251,-0.399996875599153,0.149999369216748,0.399997139798767,0.030954000888618,0.158180970753589,-0.0631329588283322,-0.178070906204938,0.249999529588524,0.01,0,0,0.315582638498417,0,0,0,0,0,0,0,0,0.01,0.859689758192786,0.01,0.962078781282421,0,0.01,0.01,0,0.01,0,0.421343514562679,0.01,0,0.01,0.444983134331609,0.01,0,0.5,0.5,0,0.902031147875156,1.24768078402583,0.994074704113217,1.15563722778777,1.24678047196701,1.63632771614592,1.34523445408853,1.5378737340244,0,0,0,0,0.5,0,0,0.5,0,0.560295268146308,0,0,0.5,0,0,0
15,-0.0187268798145082,0.0576012632240748,0.0540665028695406,0.0894259104336192,-0.0447829610744888,0.0559969719887214,-0.0876401243517073,-0.0711083557251328,0.0482061196273804,0.999913327502288,3.50540606420734e-08,-6.4979520608367e-09,0.0131813059376726,-0.00082333417999768,-0.00344454884907711,0.0519974248487651,0.0148767203841203,-0.0750000000121639,0.0499999998794893,0.0750000001097722,-0.0395113702790868,-0.0500000000052567,-0.0750000000999077,-0.0320759573382342,-0.00262028431862355,1.84463018086232e-05,-5.77918167711619e-06,3.09565435350168e-11,-3.46353398977924e-07,-1.2242494176079e-06,3.69510446335414e-09,-0.042610551159361,0.314766156728809,0.149999928337191,0.400000065270386,0.0672406166008874,0.249999996874076,0.356411621653208,0.139770058802281,0.248149748400816,0.01,0,0.205317996093842,0.156823600265906,0,0,0,0,0,0,0,0,0.01,0.760994174201538,0.01,0.815490440595578,0,0.01,0.01,1.51598914126881,0.01,0,0,0.01,0,0.01,0.28999465747012,0.01,0,0.5,0,0,0.970351487635111,1.3120214183771,0.996567982910512,1.28580492310171,1.17326591176165,1.63250909615366,1.34942613160144,1.45634887631388,0,0,0,0,0.5,0,0,0,0,0.5,0.582111975764452,0,0.5,0,0,0
16,-0.0179983638350811,0.0559663959964138,0.0545688785391499,0.0913458662727311,-0.0460077286950183,0.0554506085303657,-0.0864836179907527,-0.0698855174823109,0.0486655626048658,0.999913990699843,2.40634336718039e-05,8.62317779372011e-06,0.0131308821316461,-0.000756098502146815,-0.00363035625988356,0.051996400802999,0.0267602396554585,-0.0575704441947788,-0.00562133656526999,0.0749999998728321,-0.0749999996508926,-0.00486205421562679,0.0749999998863469,0.0749999998942266,0.0483098881600778,0.0465140993628662,0.0235676355253463,-0.0288932876607057,0.0157814586036651,-0.0428866992900638,0.00244903109649972,-0.39999996058013,-0.399999977612718,0.150000002041285,0.399999924385924,0.0450542064649003,0.149999943871474,-0.0067291184365069,-0.103916146677382,0.228561281452233,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.904937246359095,0.01,0.928816493094122,0,0.01,0.01,1.10881183549613,0.01,0,0.364817420318061,0.01,0,0.01,0.404741385878661,0.01,0,0.537004473390206,0,0,1.03689626734888,1.37605198569382,1.12796088302238,1.28498737002033,1.07998960051341,1.50749692861294,1.21910846414347,1.36837806498288,0,0,0,0,0.5,0,0,0,0,0.542237766298147,0,0,0.5,0,0,0
17,-0.0168377303557509,0.0548929522198734,0.0542561703304824,0.093194504385889,-0.0475260180987097,0.0548890527564497,-0.0849016626024758,-0.0683273361400061,0.049167436937702,0.999915284744966,7.20762026336382e-06,2.39072476617065e-06,0.0130319828804843,-0.000381306341109853,-0.0046946069864129,0.0519973209140931,0.0749999999528361,-0.0583752412677756,-0.0272183247853396,0.0749999998418751,-0.0749999999709719,-0.0500000000032741,0.0750000004963942,0.0750000003870417,0.00210854778134464,0.00101791231484706,0.00033604366710391,-0.00788459241266648,0.020625693462928,-0.0596307210778878,-7.134446597825e-05,-0.158888712300557,-0.207284948735455,0.150000005943914,0.365671530156815,0.0619915376425699,0.205732252778424,-0.294388921733469,-0.366070700578386,0.250000011283666,0.01,1.04153743671811,0.149808553209203,0.184635563201935,0,0,0,0,0,0,0,0,0.01,0.97407005928603,0.01,1.01839597738145,0,0.01,0.01,1.20782452089487,0.01,0,0.391833024867046,0.01,0,0.01,0.404663952323231,0.01,0,0,0,0,1.14597477512492,1.43636241054547,1.21216854027956,1.37016864539082,0.916960797272262,1.33034856395329,1.04004549567092,1.20726386555462,0,0,0,0,0.5,0,0,0,0,0.515346435123996,0,0,0.5,0,0,0
18,-0.0180322245214773,0.0532068783173268,0.0537219100252087,0.0948801210849306,-0.0486297208497051,0.0538670260473936,-0.082981702827522,-0.0664073539810083,0.0488660435953115,0.999855528711831,8.40121312813212e-06,4.15407906944937e-07,0.0170126702647119,-0.000211999606454402,-0.00621318014112563,0.05199740098567,-0.0749999999098462,-0.0749999985065588,-0.0381334373546613,0.0750000003220714,-0.0355670822814097,-0.0500000000038619,0.0749999989027914,0.0749999989914273,-0.0320768023348807,-0.00422478534727268,-0.000755599459755188,0.612316495401132,-0.00354489320829463,-0.0788524954553056,-4.80021617490501e-05,-0.399999946392329,-0.399999111939744,0.14999995350931,0.230674496654775,0.0515246962231116,0.193527338300461,0.107616915459464,0.0319593638568563,0.249999811285693,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.902129305753973,0.01,0.889411702243104,0,0.01,0.01,1.09125565842331,0.01,0,0.34628996304657,0.01,0,0.01,0.396634372503106,0.01,0,0.540945414584724,0,0,1.2218960844026,1.51015527047141,1.28606973821535,1.44598161665869,0.805971581595839,1.20951191881502,0.915239566274588,1.10024393413628,0,0,0,0,0.5,0,0,0,0,0.541770533904981,0,0,0.5,0,0,0
19,-0.0170020135530163,0.0540607120231431,0.0529603611611206,0.0965039293807781,-0.0489458178210876,0.0528527138278152,-0.0814171532787646,-0.0648879688615705,0.048264088389867,0.999795643455303,8.02712812702379e-06,-9.69504312109857e-07,0.0202298144025995,-0.000305651058434849,-0.00723662276827029,0.0519974237068502,0.0750000009870123,0.0749999995341318,-0.0389357629227741,0.0749999978329239,0.00375573654822159,-0.0500000000112496,0.0750000033940194,0.0750000011037567,-0.0281383027475768,8.64941380938953e-05,-0.000225566663651178,0.0908187348373882,-0.00374817912460016,-0.0222737133740534,-2.3473224052696e-06,-0.157685373994919,-0.348752962030573,0.150000041892523,0.220761057829571,0.0633501749351826,0.195855883405043,-0.17613991025007,-0.228095955468937,0.24999953177679,0.01,1.04321981873456,0,0,0,0,0,0,0,0,0,0,0.01,0.952186482811302,0.01,1.00482603372283,0,0.01,0.01,1.18296908154827,0.01,0,0.404396004972694,0.01,0,0.01,0.408586377992362,0.01,0,0,0.5,0.5,1.34454570970953,1.6131673857618,1.39899117656099,1.55872191891035,0.750254315705582,1.10990292314575,0.845690054891417,1.01446718395991,0,0,0,0,0.5,0,0,0,0,0.562928965392465,0,0,0.5,0,0,0
