timestep,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,eta_0,eta_1,eta_2,eta_3,eta_4,eta_5,eta_6,eta_7,eta_8,eta_9,eta_10,eta_11,eta_12,eta_13,eta_14,eta_15,eta_16,eta_17,eta_18,eta_19,eta_20,eta_21,eta_22,eta_23,eta_24,eta_25,eta_26,eta_27
10,-0.0187552533384566,0.0529625020086148,0.043909563839193,0.0698708079985873,-0.0436321694707349,0.0407153212404602,-0.0568559957650756,-0.0483114405808336,0.0433335428221057,0.999348398062274,3.88245729598607e-06,1.83202873865787e-06,0.0361163597823442,0.000219648210624599,-0.00581514767672927,0.051997460403585,-0.0749999991771974,-0.0750000019157688,0.0141836945160533,-0.0696289115635586,0.0749999943395078,0.00379998421955621,0.0749999948454642,-0.0744333443547534,0.0210252315324686,-0.00701480201653152,0.00180701370982764,1.09477215329052,0.043068239993063,-0.0616880182691529,7.96476550689695e-05,-0.0432164840609977,0.0655745701485432,0.189140234305684,-0.0748853156592805,0.399997667043605,0.225968317222807,0.144005961273276,-0.139641230560476,0.149999505030844,0.01,1.34101392775738,0.01,0,0.01,0.900388604470333,0.01,0.01,0.01,0,0.01,0.01,0.01,0.965004979637917,0.01,1.38960602757559,0,0,0.01,0,0.01,2.1378025109194,0,0.01,0,0.01,0.01,0.01,0,0,0,1,0,0,0,0,0,1.12649855718311,0,0,0,0,0,0,1,1,0,1.09739467847598,0,0,1,0,1,0,0,0
11,-0.020647324393183,0.051133353542265,0.0439015076179471,0.0683187883044713,-0.041771713750469,0.0403270113570149,-0.0552574293061056,-0.0498589631344304,0.0439716099245772,0.998930859062645,4.88820044174246e-06,2.61718513323482e-06,0.0462521940407406,0.00102937880469555,-0.00710560192151375,0.0519974777020652,-0.0749999945496799,-0.0750000030479734,-0.0127764656718581,-0.0750000031311994,0.074999991961058,-0.0424000162217204,0.0749999946420209,-0.0749999950955339,0.0400546956534076,-0.0133092243482214,0.00498248181783343,0.99649070792994,0.0416179320490551,-0.063983975190777,7.60119791787448e-05,-0.0983978101709791,0.122171011259717,0.201597079086277,-0.097166266726258,0.399996686835706,0.249999947891128,0.161285981851818,-0.0986623075805386,0.149999907308091,0.01,1.26796988868803,0.01,0.01,0.01,0.917127372434031,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,1.37646952026432,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0.0194665463445046,0.01,0,0,0,0,0,0,0,0,0,1.03562087299428,0,0,0,1,0,0,1,1,0,1.10061826934459,0,1.05180608465502,1,0,1.01856667750897,0,0,0
12,-0.0225524079472097,0.0495237741214591,0.0439195312628229,0.0668021891670288,-0.0398517380140773,0.0400458552119035,-0.053593096122106,-0.0513608204660615,0.0446597245590633,0.998465150661252,3.78570084842021e-06,2.51794862283292e-06,0.0554065945978227,0.00195827731051683,-0.00811588745051441,0.051997558213116,-0.0749999939803341,-0.0750000034070555,0.0135273275848705,-0.0750000013585673,0.0749999915293368,0.0155678983562391,0.0749999959860575,-0.0749999957800101,0.0304640550663996,-0.00547655322143833,0.00416258994292548,0.922564518358641,0.0472958801607137,-0.046837947670743,0.000127326770379947,-0.100683697288835,0.127167560210207,0.187680632885566,-0.158084692442,0.399996508884945,0.224168344541782,0.139901706372934,-0.0914297281532693,0.149999922701934,0.01,1.28713845974465,0.01,0.01,0.01,0.954433626837717,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0,0,0.01,0,0,0.01,2.42065516354083,0,0.01,0,0.01,0.0245644059747422,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.10536075729281,0,1,1.27963098133439,0,0,1,0,1.00260561541253,0,0,0
13,-0.0244408683396896,0.0477820818613549,0.0444100593273078,0.0663278175992529,-0.0379764107891773,0.0400278274566265,-0.0527572715587461,-0.0529709603118964,0.0450498217627175,0.997929705991611,1.89649204641433e-05,1.17545546803934e-05,0.0643370774708594,0.00211596234690422,-0.00926990780161186,0.0519974859385963,-0.0750000055844125,-0.0750000036222438,0.030685971398335,-0.0206517851622155,0.0749999918554652,-0.015515987069692,0.0369206251629379,-0.0749999965076127,0.0134761745552238,-0.0356665651516143,0.0146811197117805,0.772536549494705,-0.0302494257861572,-0.0649614492128847,0.00288905011253058,0.0660020560918922,0.139066965493224,0.150000047848371,-0.0369882687650516,0.39999664314695,0.229313094523588,0.28881266354059,-0.0528558836217896,0.177643079589612,0.01,0.987447652972474,0.01,0.01,0.01,0.898939708337779,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0,0,0,0,0,0.01,0,0,0.01,0.407780205383419,0,0.435598500277848,0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.1671983200105,1.06296634429421,1,1,1.21611159950716,0,1.15333429617989,1,0,0,1,0,0
14,-0.026358800351173,0.0464206212677603,0.0448618838658459,0.0657859221604932,-0.0361297609164438,0.0402784850377523,-0.0527891351770883,-0.0545183435226181,0.0450700078438392,0.997367795778256,2.09758805938191e-06,-9.87600651839527e-07,0.0725312276027878,0.00135773673744368,-0.0101629512097996,0.0519979592544601,-0.0749999999880512,-0.0621335869579357,0.013651687411443,-0.0376021629924682,0.0749999999837205,0.027281815827698,-0.0126405673202639,-0.0749999999968486,0.000163348534666055,-0.00712527752298454,0.000417581808469717,0.853974487125343,-0.0483923080768657,-0.038142097490514,-0.000183613672704686,0.0308731713942953,0.399999994939397,0.150000000299681,-0.0561141303695509,0.399999993290635,0.250000001640442,0.400000005641978,0.000689145302222603,0.150000000596028,0.01,0.993301876149987,0.01,0.01,0.01,0.91162494121353,0.01,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0,0,0.01,0,0,0.01,1.63921295196852,0,0.01,0,0.01,0.516002739262144,0.01,0,0,0,0,0,0,0,0,0,1.01044322157827,0,0,0,1,0,1.2386350380777,1.13074783205325,0,1,1.29068848544968,0,0,1,0,1.00462028512352,0,0,0
15,-0.0283035384990229,0.0448297349767799,0.0450710437629149,0.0651066462239789,-0.034245131512481,0.0405319257040038,-0.0528987765587953,-0.0561177788911411,0.0451702478605385,0.99662729334865,2.78028260298959e-06,-1.15173608898263e-07,0.0820840702300255,0.000469998709532951,-0.0112125867696945,0.0519977044420933,-0.0750000017385886,-0.0750000064951789,0.0133496944641731,-0.0323938705763516,0.0749999898405493,0.00146199861618225,-0.000565824261970722,-0.0750000024733764,0.00794675334212457,-0.00825912761781334,0.00600199234728444,0.979481847206328,-0.0399249126102268,-0.0558722970730044,-7.862248451389e-05,0.0443355931264615,0.225088689059558,0.150000089905966,0.0531725328575237,0.399995874862158,0.249999855711848,0.399997254848681,0.00716943137572157,0.195210754805017,0.01,1.01554952999983,0.01,0.01,0.01,0.846862067642289,0.01,0.01,0,0,0.01,0.01,0.01,0.740418839260408,0.01,0,0,0,0.01,0,0.01,1.82807091689282,0,0.01,0.500076436438564,0,0.933494476508552,0.01,0,0,0,0,0,0,0,0,1,1.09740612405686,0,0,0,0,0,1.02606042435552,1,1,0,1.05544401253509,0,0,1,0,0,1,0,0
16,-0.0302283506386115,0.0432668221748811,0.0452672536020017,0.0643676206049284,-0.0323593176407616,0.0403176871021101,-0.0529799590804348,-0.0576813561049942,0.0451804764105885,0.995849865776954,4.7697135368703e-06,-1.7750739266104e-06,0.0910340851774688,-0.000351036475401942,-0.0122330092075085,0.0519974209266654,-0.0749999954391151,-0.075000005270013,0.00686768717993875,-0.0415951025107051,0.0749999911044,-0.020208802634154,-0.00605734782599674,-0.0750000028764244,-0.00164466060322931,-0.00785336423640129,-0.00873305063185711,0.901554440583734,-0.0429875263679221,-0.0501394456887507,-0.000186092068528177,-0.0679502821508009,0.143724725235267,0.203566700825155,-0.00689389475469735,0.399996264787704,0.249999779348722,0.399998056528524,-0.0699777589306797,0.212430442215827,0.01,1.1585957177745,0.01,0.01,0.01,0.879245312667584,0.01,0.01,0.01,0,0.01,0.01,0.01,1.0638328120879,0.01,0,0,0,0.01,1.152634535387,0.01,1.86918814528093,0,0.01,0.733639652904755,0,1.13556158559196,0.01,0,0,0,0,0,0,0,0,0,1.14797146831488,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
17,-0.0320749797383225,0.0417336532172707,0.0452462298357331,0.063634541971954,-0.0304929904895553,0.0400000033253729,-0.0529870938815951,-0.0591808055226963,0.0450585018866,0.995033287072827,4.83405307310827e-06,-3.15041786532161e-06,0.099565494359052,-0.00107069088015968,-0.0132096821730535,0.051997159542374,-0.0749999972178278,-0.0750000025584018,-0.00358786044394343,-0.0359707966598772,0.0749999959459572,-3.50125193213764e-05,0.00258237252611437,-0.0750000024771526,-0.00565430758450377,0.000134910912903005,-0.000511910352071118,0.810324221292367,-0.0315762838912512,-0.0476593757607167,0.000117915768049091,-0.141158744784773,0.226578238806417,0.230143790667524,-0.182725281025311,0.399998329290309,0.250000049309612,0.400000447124034,0.155424590925926,0.165738003134408,0.01,1.37007680136859,0.01,0.01,0.01,0.984671525853224,0.01,0.01,0.01,0.739604448601976,0,0.208083733579148,0.01,1.43753270596746,0.01,1.82664724572732,0,0,0,1.34313935469507,0.01,1.97567107002547,0,0.01,0,0.01,0.966859864918234,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
18,-0.0337905686843959,0.0400312925561237,0.0450986889393087,0.0632959408039065,-0.0286843796515987,0.0400000002612294,-0.0524180393090941,-0.0609697029050466,0.0450939217252634,0.993799375592399,-2.11196765844749e-06,5.02594873189355e-06,0.111211619878555,-0.00151111786231263,-0.0141673046525238,0.0519977212133668,-0.0749999975682892,-0.0750000053052082,-0.0111054611490915,0.000184661289416712,0.0749999859861185,1.62634672030893e-10,0.0499531774478227,-0.0750000048632481,0.00148744685569491,-0.0192170562953594,0.00578033400059198,1.4136386777954,-0.00962910935685967,-0.0427301399869065,0.000320691428689878,-0.107709576477789,0.158149590819077,0.227157047638311,-0.114553649799301,0.399994224308238,0.249999863199012,0.35772776857638,0.130555458938157,0.250000031957816,0.01,1.25909221191364,0.01,0.01,0.01,0.92022446909473,0.01,0.01,0.01,0,0.192500967737059,0,0.01,1.46674344040291,0.01,1.81085915894529,0,0,0,1.27770998153117,0.01,2.05446240506792,0,0.01,0,0.01,0.959136228259889,0.01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
19,-0.0354488502108575,0.0384518384977455,0.0446679069603412,0.063374960331386,-0.0269127424324791,0.0400000018364391,-0.0514290932987513,-0.062462704479304,0.0450345416717937,0.992553971806546,3.95846707989868e-06,-7.99204066293609e-07,0.121829460741041,-0.00145166420668726,-0.0149062638464224,0.0519971008057515,-0.0749999928345369,-0.075000002668666,-0.0315956145980639,0.00510947184391321,0.0749999859583951,2.13635032467776e-09,0.0519547167764153,-0.0720236448755121,-0.000281163398727222,5.68661251764066e-05,-0.00227671359737821,0.882879217185845,0.012353225840845,-0.036635444924025,-4.14048602864309e-05,-0.175175436786264,0.0761507469214359,0.250000058755786,-0.142895460024446,0.399994212882909,0.250000861419461,0.379636862927348,0.0725945098464393,0.249999782213306,0.01,1.17832346566837,0.01,0.01,0.01,0.915114518826951,0.01,0.01,0.01,0,0.181519871171,0,0,0,0.01,1.70340723322127,0,0,0,0,0.01,2.0577791691199,0.63336425332363,0,0,0,1.15416225551762,0.01,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0
